=============================== INPUT ARGUMENTS ================================

•Documents:
  - documents/esp-01.txt
  - documents/esp-02.txt
  - documents/esp-03.txt
  - documents/esp-04.txt
  - documents/esp-05.txt
  - documents/esp-06.txt
  - documents/esp-07.txt
  - documents/esp-08.txt
  - documents/esp-09.txt
  - documents/esp-10.txt

•Stop Words File: stop-words/stop-words-es.txt
•Lemmatization File: lemmatization/corpus-es.json

=============================== TABLES OF TERMS ================================

=========================== documents/esp-01.txt ==========================

Term                                    TF         IDF       TFIDF          Index
condenado                         0.000000    1.000000    0.000000            N/A
condenados                        0.000000    1.000000    0.000000            N/A
conduciendo                       0.000000    1.000000    0.000000            N/A
conectado                         0.000000    1.000000    0.000000            N/A
conform                           0.000000    1.000000    0.000000            N/A
conmigo                           1.000000    0.698970    0.079457          4, 50
conoc                             0.000000    1.000000    0.000000            N/A
conocera                          0.000000    1.000000    0.000000            N/A
conocernos                        0.000000    1.000000    0.000000            N/A
conoces                           0.000000    1.000000    0.000000            N/A
conocindolo                       0.000000    1.000000    0.000000            N/A
consciente                        0.000000    1.000000    0.000000            N/A
conscientes                       0.000000    1.000000    0.000000            N/A
consegua                          0.000000    1.000000    0.000000            N/A
conservaba                        0.000000    1.000000    0.000000            N/A
considerable                      0.000000    1.000000    0.000000            N/A
consiste                          0.000000    1.000000    0.000000            N/A
constante                         0.000000    1.000000    0.000000            N/A
construido                        0.000000    1.000000    0.000000            N/A
consuela                          0.000000    1.000000    0.000000            N/A
consuelo                          0.000000    1.000000    0.000000            N/A
consult                           0.000000    1.000000    0.000000            N/A
consultar                         0.000000    1.000000    0.000000            N/A
consume                           0.000000    1.000000    0.000000            N/A
contar                            0.000000    0.698970    0.000000            N/A
continan                          0.000000    1.000000    0.000000            N/A
continuaba                        0.000000    1.000000    0.000000            N/A
continuamos                       0.000000    1.000000    0.000000            N/A
contra                            0.000000    0.522879    0.000000            N/A
contraccin                        0.000000    1.000000    0.000000            N/A
contrario                         0.000000    0.698970    0.000000            N/A
conviviendo                       0.000000    1.000000    0.000000            N/A
coral                             0.000000    1.000000    0.000000            N/A
corazas                           0.000000    1.000000    0.000000            N/A
corra                             0.000000    1.000000    0.000000            N/A
corran                            0.000000    1.000000    0.000000            N/A
correcta                          0.000000    1.000000    0.000000            N/A
corri                             0.000000    1.000000    0.000000            N/A
corroda                           0.000000    1.000000    0.000000            N/A
cortados                          0.000000    1.000000    0.000000            N/A
cosa                              0.000000    0.698970    0.000000            N/A
cosas                             0.000000    0.522879    0.000000            N/A
costumbre                         0.000000    1.000000    0.000000            N/A
crculos                           0.000000    1.000000    0.000000            N/A
crecan                            0.000000    1.000000    0.000000            N/A
cree                              0.000000    1.000000    0.000000            N/A
creen                             0.000000    1.000000    0.000000            N/A
creerme                           0.000000    1.000000    0.000000            N/A
creo                              0.000000    0.698970    0.000000            N/A
creyendo                          0.000000    0.698970    0.000000            N/A
criaturas                         0.000000    1.000000    0.000000            N/A
cristal                           0.000000    1.000000    0.000000            N/A
crneo                             0.000000    1.000000    0.000000            N/A
crueldad                          0.000000    1.000000    0.000000            N/A
crujido                           0.000000    1.000000    0.000000            N/A
cruz                              1.000000    0.698970    0.079457           3, 3
cruzaban                          0.000000    0.698970    0.000000            N/A
cruzan                            0.000000    0.698970    0.000000            N/A
cruzando                          0.000000    1.000000    0.000000            N/A
cruzaron                          0.000000    1.000000    0.000000            N/A
cuaderno                          0.000000    0.698970    0.000000            N/A
cualquier                         0.000000    0.698970    0.000000            N/A
cuarto                            0.000000    1.000000    0.000000            N/A
cuatro                            0.000000    1.000000    0.000000            N/A
cubierto                          0.000000    0.698970    0.000000            N/A
cuchilladas                       0.000000    1.000000    0.000000            N/A
cuchillo                          0.000000    1.000000    0.000000            N/A
cuenta                            1.000000    0.301030    0.079457          4, 14
cuerpecito                        0.000000    1.000000    0.000000            N/A
cuerpo                            0.000000    0.698970    0.000000            N/A
cuevas                            0.000000    1.000000    0.000000            N/A
cuidado                           0.000000    1.000000    0.000000            N/A
culata                            0.000000    1.000000    0.000000            N/A
cumbres                           0.000000    1.000000    0.000000            N/A
cun                               0.000000    1.000000    0.000000            N/A
cundo                             0.000000    1.000000    0.000000            N/A
cuntas                            0.000000    1.000000    0.000000            N/A
cuntos                            0.000000    1.000000    0.000000            N/A
curiosidad                        0.000000    1.000000    0.000000            N/A
curiosos                          0.000000    1.000000    0.000000            N/A
curvos                            0.000000    1.000000    0.000000            N/A
da                                1.000000    0.301030    0.079457          2, 31
dando                             0.000000    1.000000    0.000000            N/A
danza                             1.000000    1.000000    0.079457           4, 9
danzbamos                         0.000000    1.000000    0.000000            N/A
dar                               0.000000    0.522879    0.000000            N/A
dardos                            0.000000    1.000000    0.000000            N/A
darme                             0.000000    1.000000    0.000000            N/A
darnos                            0.000000    1.000000    0.000000            N/A
das                               0.000000    0.698970    0.000000            N/A
de                                2.041393    0.000000    0.162203           0, 6
deba                              0.000000    0.698970    0.000000            N/A
debajo                            0.000000    1.000000    0.000000            N/A
debe                              0.000000    1.000000    0.000000            N/A
debemos                           0.000000    1.000000    0.000000            N/A
debido                            0.000000    1.000000    0.000000            N/A
deca                              0.000000    1.000000    0.000000            N/A
decan                             0.000000    1.000000    0.000000            N/A
decid                             0.000000    0.698970    0.000000            N/A
decir                             1.000000    0.301030    0.079457          4, 13
decisin                           0.000000    1.000000    0.000000            N/A
dedo                              0.000000    1.000000    0.000000            N/A
dedos                             0.000000    0.698970    0.000000            N/A
definitivamente                   0.000000    1.000000    0.000000            N/A
dej                               1.000000    0.301030    0.079457          0, 42
dejaba                            0.000000    1.000000    0.000000            N/A
dejaban                           0.000000    1.000000    0.000000            N/A
dejado                            0.000000    0.698970    0.000000            N/A
dejando                           0.000000    0.698970    0.000000            N/A
dejndose                          0.000000    1.000000    0.000000            N/A
dejo                              0.000000    1.000000    0.000000            N/A
delante                           0.000000    0.698970    0.000000            N/A
delgadsimo                        0.000000    1.000000    0.000000            N/A
delicadeza                        0.000000    1.000000    0.000000            N/A
demasiada                         0.000000    1.000000    0.000000            N/A
demasiado                         1.000000    0.698970    0.079457          0, 10
dems                              0.000000    1.000000    0.000000            N/A
denso                             0.000000    1.000000    0.000000            N/A
derecha                           0.000000    0.698970    0.000000            N/A
derram                            0.000000    1.000000    0.000000            N/A
des                               0.000000    1.000000    0.000000            N/A
desangrndose                      0.000000    1.000000    0.000000            N/A
desapareca                        0.000000    1.000000    0.000000            N/A
desaparecer                       0.000000    0.698970    0.000000            N/A
desapareci                        1.000000    0.698970    0.079457          3, 21
descansar                         0.000000    1.000000    0.000000            N/A
descendamos                       0.000000    1.000000    0.000000            N/A
descubr                           0.000000    1.000000    0.000000            N/A
desdentadas                       0.000000    1.000000    0.000000            N/A
deseo                             1.000000    0.698970    0.079457          3, 12
desequilibrado                    0.000000    1.000000    0.000000            N/A
desesperada                       0.000000    1.000000    0.000000            N/A
deshizo                           0.000000    1.000000    0.000000            N/A
deslizaba                         0.000000    1.000000    0.000000            N/A
desnud                            0.000000    1.000000    0.000000            N/A
despacio                          0.000000    0.522879    0.000000            N/A
despedazramos                     0.000000    1.000000    0.000000            N/A
despejado                         1.000000    1.000000    0.079457          0, 14
despert                           0.000000    1.000000    0.000000            N/A
despertada                        0.000000    1.000000    0.000000            N/A
despertar                         0.000000    1.000000    0.000000            N/A
despertaron                       0.000000    1.000000    0.000000            N/A
despierta                         0.000000    1.000000    0.000000            N/A
despleg                           0.000000    1.000000    0.000000            N/A
desplegaban                       0.000000    1.000000    0.000000            N/A
desprender                        0.000000    1.000000    0.000000            N/A
despus                            0.000000    0.301030    0.000000            N/A
destino                           0.000000    0.522879    0.000000            N/A
destrozramos                      0.000000    1.000000    0.000000            N/A
desvanecerse                      0.000000    1.000000    0.000000            N/A
desvanecieron                     0.000000    1.000000    0.000000            N/A
detalle                           0.000000    1.000000    0.000000            N/A
detenerme                         0.000000    1.000000    0.000000            N/A
detenido                          0.000000    1.000000    0.000000            N/A
determinados                      0.000000    1.000000    0.000000            N/A
detiene                           1.000000    0.698970    0.079457          4, 26
detrs                             0.000000    1.000000    0.000000            N/A
detuve                            0.000000    0.522879    0.000000            N/A
detuvo                            0.000000    0.698970    0.000000            N/A
devoraban                         0.000000    1.000000    0.000000            N/A
diaria                            0.000000    1.000000    0.000000            N/A
diccionario                       0.000000    1.000000    0.000000            N/A
dicho                             0.000000    1.000000    0.000000            N/A
dichos                            0.000000    1.000000    0.000000            N/A
diera                             0.000000    1.000000    0.000000            N/A
diez                              0.000000    1.000000    0.000000            N/A
diezmados                         0.000000    1.000000    0.000000            N/A
difano                            0.000000    1.000000    0.000000            N/A
difcil                            0.000000    0.698970    0.000000            N/A
diferente                         0.000000    1.000000    0.000000            N/A
dificultades                      0.000000    1.000000    0.000000            N/A
dije                              0.000000    1.000000    0.000000            N/A
diminuto                          0.000000    1.000000    0.000000            N/A
diminutos                         0.000000    1.000000    0.000000            N/A
dira                              0.000000    1.000000    0.000000            N/A
dirig                             0.000000    1.000000    0.000000            N/A
disciplinados                     0.000000    1.000000    0.000000            N/A
disco                             0.000000    1.000000    0.000000            N/A
disecaron                         0.000000    1.000000    0.000000            N/A
disfraces                         0.000000    1.000000    0.000000            N/A
disfrazado                        0.000000    1.000000    0.000000            N/A
disfrazados                       0.000000    1.000000    0.000000            N/A
disimulada                        0.000000    1.000000    0.000000            N/A
dispar                            0.000000    1.000000    0.000000            N/A
distancia                         0.000000    0.698970    0.000000            N/A
distante                          0.000000    1.000000    0.000000            N/A
distinguir                        0.000000    1.000000    0.000000            N/A
distinta                          0.000000    1.000000    0.000000            N/A
distinto                          0.000000    0.698970    0.000000            N/A
diversos                          0.000000    1.000000    0.000000            N/A
dnde                              0.000000    0.522879    0.000000            N/A
doblaban                          0.000000    1.000000    0.000000            N/A
doce                              0.000000    1.000000    0.000000            N/A
dolor                             0.000000    0.698970    0.000000            N/A
dolores                           0.000000    1.000000    0.000000            N/A
domiciliar                        0.000000    1.000000    0.000000            N/A
dorado                            0.000000    1.000000    0.000000            N/A
dorados                           0.000000    1.000000    0.000000            N/A
dorm                              0.000000    1.000000    0.000000            N/A
dorma                             0.000000    0.698970    0.000000            N/A
dormir                            0.000000    1.000000    0.000000            N/A
dosis                             0.000000    1.000000    0.000000            N/A
duda                              0.000000    1.000000    0.000000            N/A
duela                             0.000000    1.000000    0.000000            N/A
dueo                              0.000000    1.000000    0.000000            N/A
dulce                             0.000000    1.000000    0.000000            N/A
dur                               0.000000    1.000000    0.000000            N/A
durante                           0.000000    0.397940    0.000000            N/A
e                                 0.000000    0.522879    0.000000            N/A
eco                               0.000000    1.000000    0.000000            N/A
edificio                          0.000000    0.698970    0.000000            N/A
edificios                         0.000000    1.000000    0.000000            N/A
ejemplares                        0.000000    1.000000    0.000000            N/A
ejrcitos                          0.000000    1.000000    0.000000            N/A
elegir                            0.000000    1.000000    0.000000            N/A
elevaba                           0.000000    1.000000    0.000000            N/A
embargar                          1.000000    0.397940    0.079457          2, 20
empec                             0.000000    1.000000    0.000000            N/A
empedrados                        0.000000    1.000000    0.000000            N/A
empezaron                         0.000000    1.000000    0.000000            N/A
emprend                           0.000000    1.000000    0.000000            N/A
encend                            0.000000    1.000000    0.000000            N/A
encontr                           0.000000    0.522879    0.000000            N/A
encontraba                        0.000000    0.698970    0.000000            N/A
encontrado                        0.000000    0.698970    0.000000            N/A
encontrar                         0.000000    0.698970    0.000000            N/A
encontrarse                       0.000000    1.000000    0.000000            N/A
enderezaban                       0.000000    1.000000    0.000000            N/A
enfriarse                         0.000000    1.000000    0.000000            N/A
enorme                            0.000000    1.000000    0.000000            N/A
ensearnos                         0.000000    1.000000    0.000000            N/A
entender                          0.000000    1.000000    0.000000            N/A
entera                            1.000000    1.000000    0.079457          0, 22
enteramente                       0.000000    1.000000    0.000000            N/A
enteras                           0.000000    1.000000    0.000000            N/A
enterrado                         0.000000    1.000000    0.000000            N/A
entr                              0.000000    0.698970    0.000000            N/A
entrada                           0.000000    1.000000    0.000000            N/A
entrado                           0.000000    1.000000    0.000000            N/A
entramos                          0.000000    1.000000    0.000000            N/A
envenenada                        0.000000    1.000000    0.000000            N/A
envidia                           0.000000    1.000000    0.000000            N/A
envolvi                           1.000000    1.000000    0.079457          1, 42
equilibrio                        0.000000    1.000000    0.000000            N/A
equivocan                         0.000000    1.000000    0.000000            N/A
erguido                           0.000000    1.000000    0.000000            N/A
esa                               1.000000    0.301030    0.079457           0, 0
esas                              0.000000    0.522879    0.000000            N/A
escaparates                       0.000000    1.000000    0.000000            N/A
escapbamos                        0.000000    1.000000    0.000000            N/A
escarbar                          0.000000    1.000000    0.000000            N/A
esclavos                          0.000000    1.000000    0.000000            N/A
escondemos                        1.000000    1.000000    0.079457          2, 45
escondida                         0.000000    1.000000    0.000000            N/A
escrib                            0.000000    1.000000    0.000000            N/A
escriba                           0.000000    1.000000    0.000000            N/A
escribe                           0.000000    1.000000    0.000000            N/A
escribir                          0.000000    0.522879    0.000000            N/A
escuchado                         0.000000    1.000000    0.000000            N/A
escuchando                        1.000000    1.000000    0.079457          3, 39
esfuerzo                          0.000000    0.698970    0.000000            N/A
esos                              0.000000    1.000000    0.000000            N/A
espacio                           0.000000    1.000000    0.000000            N/A
espantarla                        0.000000    1.000000    0.000000            N/A
espantosa                         0.000000    1.000000    0.000000            N/A
espaol                            0.000000    1.000000    0.000000            N/A
especializadas                    0.000000    1.000000    0.000000            N/A
especialmente                     0.000000    1.000000    0.000000            N/A
especie                           0.000000    1.000000    0.000000            N/A
espejo                            1.000000    0.698970    0.079457          2, 35
esperaba                          0.000000    0.522879    0.000000            N/A
esperanzas                        0.000000    1.000000    0.000000            N/A
esperara                          0.000000    0.698970    0.000000            N/A
espesar                           0.000000    1.000000    0.000000            N/A
espiaban                          0.000000    1.000000    0.000000            N/A
est                               0.000000    0.522879    0.000000            N/A
estacin                           0.000000    0.698970    0.000000            N/A
estaciones                        0.000000    1.000000    0.000000            N/A
estampidos                        0.000000    1.000000    0.000000            N/A
estar                             1.301030    0.045757    0.103376          0, 13
estara                            0.000000    1.000000    0.000000            N/A
estas                             0.000000    1.000000    0.000000            N/A
estatuilla                        0.000000    1.000000    0.000000            N/A
estatuillas                       0.000000    1.000000    0.000000            N/A
estbamos                          0.000000    1.000000    0.000000            N/A
estn                              0.000000    1.000000    0.000000            N/A
estrella                          1.000000    1.000000    0.079457           3, 1
estrellas                         0.000000    1.000000    0.000000            N/A
estruendo                         0.000000    1.000000    0.000000            N/A
estudiarla                        0.000000    1.000000    0.000000            N/A
estupidez                         0.000000    1.000000    0.000000            N/A
eterna                            0.000000    1.000000    0.000000            N/A
eterno                            1.000000    1.000000    0.079457          3, 42
evadirse                          0.000000    1.000000    0.000000            N/A
evitar                            0.000000    0.698970    0.000000            N/A
exactamente                       0.000000    0.698970    0.000000            N/A
excrescencia                      0.000000    1.000000    0.000000            N/A
existe                            0.000000    1.000000    0.000000            N/A
existencias                       0.000000    1.000000    0.000000            N/A
expandieron                       0.000000    1.000000    0.000000            N/A
explicara                         0.000000    1.000000    0.000000            N/A
expresin                          0.000000    1.000000    0.000000            N/A
extenda                           0.000000    1.000000    0.000000            N/A
extienden                         0.000000    1.000000    0.000000            N/A
extraa                            0.000000    0.698970    0.000000            N/A
extrao                            0.000000    0.698970    0.000000            N/A
extraordinaria                    0.000000    1.000000    0.000000            N/A
extraordinario                    0.000000    1.000000    0.000000            N/A
falta                             0.000000    1.000000    0.000000            N/A
fantasma                          0.000000    1.000000    0.000000            N/A
fantasmas                         0.000000    1.000000    0.000000            N/A
farolas                           0.000000    1.000000    0.000000            N/A
fascinado                         0.000000    1.000000    0.000000            N/A
fatal                             0.000000    1.000000    0.000000            N/A
fatiga                            0.000000    1.000000    0.000000            N/A
fcil                              0.000000    0.698970    0.000000            N/A
fciles                            0.000000    1.000000    0.000000            N/A
feos                              0.000000    1.000000    0.000000            N/A
fibra                             0.000000    1.000000    0.000000            N/A
fiesta                            0.000000    1.000000    0.000000            N/A
figuras                           0.000000    1.000000    0.000000            N/A
fijo                              0.000000    1.000000    0.000000            N/A
filtrarse                         0.000000    1.000000    0.000000            N/A
fina                              0.000000    1.000000    0.000000            N/A
final                             0.000000    0.522879    0.000000            N/A
finas                             0.000000    0.522879    0.000000            N/A
finura                            0.000000    1.000000    0.000000            N/A
firmar                            0.000000    1.000000    0.000000            N/A
firmes                            0.000000    1.000000    0.000000            N/A
flota                             0.000000    1.000000    0.000000            N/A
flotar                            0.000000    1.000000    0.000000            N/A
fluir                             0.000000    1.000000    0.000000            N/A
foguear                           0.000000    1.000000    0.000000            N/A
fondo                             1.000000    0.698970    0.079457          2, 17
forma                             0.000000    0.698970    0.000000            N/A
formaba                           1.000000    0.698970    0.079457          4, 57
formas                            0.000000    1.000000    0.000000            N/A
forzada                           0.000000    1.000000    0.000000            N/A
fra                               1.000000    1.000000    0.079457          0, 46
fracaso                           0.000000    1.000000    0.000000            N/A
fragmentos                        0.000000    0.698970    0.000000            N/A
frasco                            0.000000    1.000000    0.000000            N/A
frente                            0.000000    0.522879    0.000000            N/A
fresco                            0.000000    0.698970    0.000000            N/A
frica                             0.000000    1.000000    0.000000            N/A
fro                               0.000000    0.522879    0.000000            N/A
fsforos                           0.000000    1.000000    0.000000            N/A
fsica                             0.000000    1.000000    0.000000            N/A
fuego                             0.000000    1.000000    0.000000            N/A
fuera                             0.000000    0.397940    0.000000            N/A
fugaz                             1.000000    1.000000    0.079457           3, 2
fumar                             0.000000    1.000000    0.000000            N/A
furia                             1.000000    1.000000    0.079457          2, 28
fusionaba                         0.000000    1.000000    0.000000            N/A
gente                             0.000000    1.000000    0.000000            N/A
geomtricamente                    0.000000    1.000000    0.000000            N/A
gesto                             0.000000    1.000000    0.000000            N/A
gestos                            0.000000    1.000000    0.000000            N/A
girar                             0.000000    1.000000    0.000000            N/A
gnero                             0.000000    1.000000    0.000000            N/A
golpe                             0.000000    1.000000    0.000000            N/A
golpear                           0.000000    1.000000    0.000000            N/A
gota                              0.000000    1.000000    0.000000            N/A
gotas                             0.000000    1.000000    0.000000            N/A
gratitud                          0.000000    1.000000    0.000000            N/A
gris                              0.000000    0.698970    0.000000            N/A
gritaban                          0.000000    1.000000    0.000000            N/A
gruera                            0.000000    1.000000    0.000000            N/A
gruesas                           0.000000    1.000000    0.000000            N/A
grupo                             0.000000    1.000000    0.000000            N/A
guarda                            1.000000    1.000000    0.079457           2, 7
guardaba                          0.000000    1.000000    0.000000            N/A
guardara                          0.000000    1.000000    0.000000            N/A
guardia                           0.000000    1.000000    0.000000            N/A
guardianes                        0.000000    1.000000    0.000000            N/A
guardin                           0.000000    1.000000    0.000000            N/A
guiara                            0.000000    1.000000    0.000000            N/A
gusta                             0.000000    1.000000    0.000000            N/A
gustaba                           0.000000    1.000000    0.000000            N/A
haba                              0.000000    0.096910    0.000000            N/A
haban                             0.000000    1.000000    0.000000            N/A
haber                             1.000000    0.045757    0.079457          4, 39
habitacin                         0.000000    1.000000    0.000000            N/A
hablaba                           0.000000    1.000000    0.000000            N/A
hablando                          0.000000    1.000000    0.000000            N/A
hablar                            0.000000    1.000000    0.000000            N/A
habra                             0.000000    0.522879    0.000000            N/A
haca                              0.000000    0.698970    0.000000            N/A
hacerte                           1.301030    1.000000    0.103376           1, 7
hacia                             0.000000    0.698970    0.000000            N/A
halar                             0.000000    1.000000    0.000000            N/A
halos                             0.000000    1.000000    0.000000            N/A
hambre                            0.000000    1.000000    0.000000            N/A
hambrientos                       0.000000    1.000000    0.000000            N/A
hasta                             1.301030    0.154902    0.103376           0, 3
haya                              0.000000    1.000000    0.000000            N/A
hbiles                            0.000000    1.000000    0.000000            N/A
hendedura                         0.000000    1.000000    0.000000            N/A
hermosos                          0.000000    1.000000    0.000000            N/A
herrar                            0.000000    1.000000    0.000000            N/A
hgado                             0.000000    1.000000    0.000000            N/A
hice                              0.000000    1.000000    0.000000            N/A
hierba                            0.000000    1.000000    0.000000            N/A
hierbas                           0.000000    1.000000    0.000000            N/A
hijos                             0.000000    1.000000    0.000000            N/A
hilera                            0.000000    1.000000    0.000000            N/A
hinchazn                          0.000000    1.000000    0.000000            N/A
historia                          0.000000    1.000000    0.000000            N/A
historias                         1.000000    0.698970    0.079457          2, 13
hizo                              0.000000    0.698970    0.000000            N/A
hmeda                             1.000000    0.698970    0.079457          1, 35
hmedas                            0.000000    0.698970    0.000000            N/A
hmedo                             0.000000    0.522879    0.000000            N/A
hoja                              0.000000    0.698970    0.000000            N/A
hojas                             0.000000    0.522879    0.000000            N/A
hola                              0.000000    1.000000    0.000000            N/A
hombre                            0.000000    0.397940    0.000000            N/A
hombres                           0.000000    0.698970    0.000000            N/A
hombro                            0.000000    1.000000    0.000000            N/A
hora                              0.000000    0.522879    0.000000            N/A
horarios                          0.000000    0.698970    0.000000            N/A
horas                             0.000000    0.522879    0.000000            N/A
horizonte                         0.000000    1.000000    0.000000            N/A
horribles                         0.000000    1.000000    0.000000            N/A
horror                            0.000000    1.000000    0.000000            N/A
hostiles                          0.000000    1.000000    0.000000            N/A
hotel                             0.000000    1.000000    0.000000            N/A
hubiera                           0.000000    0.698970    0.000000            N/A
huevos                            0.000000    1.000000    0.000000            N/A
humanas                           0.000000    1.000000    0.000000            N/A
humanidad                         0.000000    1.000000    0.000000            N/A
humano                            0.000000    1.000000    0.000000            N/A
humanos                           0.000000    1.000000    0.000000            N/A
humo                              0.000000    1.000000    0.000000            N/A
hunda                             0.000000    1.000000    0.000000            N/A
hundidas                          1.000000    1.000000    0.079457          2, 14
huyendo                           0.000000    1.000000    0.000000            N/A
igual                             1.000000    0.397940    0.079457          4, 18
iluminaran                        0.000000    1.000000    0.000000            N/A
imagen                            0.000000    1.000000    0.000000            N/A
imagin                            0.000000    1.000000    0.000000            N/A
imaginaba                         0.000000    1.000000    0.000000            N/A
imaginar                          0.000000    0.698970    0.000000            N/A
impenetrable                      0.000000    1.000000    0.000000            N/A
implacable                        0.000000    1.000000    0.000000            N/A
importaba                         0.000000    1.000000    0.000000            N/A
impotente                         0.000000    1.000000    0.000000            N/A
improbables                       0.000000    1.000000    0.000000            N/A
impudicia                         0.000000    1.000000    0.000000            N/A
incapaces                         0.000000    0.698970    0.000000            N/A
incapaz                           0.000000    1.000000    0.000000            N/A
incendiada                        0.000000    1.000000    0.000000            N/A
inclinarme                        0.000000    1.000000    0.000000            N/A
incomodidad                       0.000000    1.000000    0.000000            N/A
inconformismo                     0.000000    1.000000    0.000000            N/A
inconformista                     0.000000    1.000000    0.000000            N/A
inconsciente                      0.000000    1.000000    0.000000            N/A
inconscientes                     0.000000    1.000000    0.000000            N/A
incorpor                          0.000000    1.000000    0.000000            N/A
increble                          0.000000    1.000000    0.000000            N/A
indefinidamente                   0.000000    1.000000    0.000000            N/A
indiferente                       0.000000    1.000000    0.000000            N/A
indios                            0.000000    1.000000    0.000000            N/A
ineficaz                          0.000000    1.000000    0.000000            N/A
inesperadamente                   0.000000    1.000000    0.000000            N/A
inexistente                       0.000000    1.000000    0.000000            N/A
inexpresivas                      0.000000    1.000000    0.000000            N/A
inexpresividad                    0.000000    1.000000    0.000000            N/A
inexpresivo                       0.000000    1.000000    0.000000            N/A
infelices                         0.000000    1.000000    0.000000            N/A
infierno                          0.000000    1.000000    0.000000            N/A
infinitamente                     0.000000    1.000000    0.000000            N/A
influyeran                        0.000000    1.000000    0.000000            N/A
inhspito                          0.000000    1.000000    0.000000            N/A
inmenso                           1.000000    0.698970    0.079457          4, 42
inmovilidad                       0.000000    1.000000    0.000000            N/A
inmutable                         0.000000    1.000000    0.000000            N/A
inmvil                            0.000000    1.000000    0.000000            N/A
inmviles                          0.000000    1.000000    0.000000            N/A
innoble                           0.000000    1.000000    0.000000            N/A
inquietar                         0.000000    1.000000    0.000000            N/A
inscriba                          0.000000    1.000000    0.000000            N/A
insecto                           0.000000    1.000000    0.000000            N/A
insensibles                       0.000000    1.000000    0.000000            N/A
insistencia                       0.000000    1.000000    0.000000            N/A
insondable                        0.000000    1.000000    0.000000            N/A
instante                          0.000000    0.522879    0.000000            N/A
instantneamente                   0.000000    1.000000    0.000000            N/A
insufrible                        0.000000    1.000000    0.000000            N/A
intencin                          0.000000    1.000000    0.000000            N/A
intensidad                        0.000000    1.000000    0.000000            N/A
intentaban                        0.000000    1.000000    0.000000            N/A
intentado                         0.000000    1.000000    0.000000            N/A
interesaba                        0.000000    1.000000    0.000000            N/A
interior                          0.000000    1.000000    0.000000            N/A
intermedios                       0.000000    1.000000    0.000000            N/A
interrupcin                       1.000000    1.000000    0.079457          4, 11
intil                             0.000000    0.698970    0.000000            N/A
intiles                           0.000000    1.000000    0.000000            N/A
intilmente                        0.000000    1.000000    0.000000            N/A
intolerante                       0.000000    1.000000    0.000000            N/A
intrincado                        0.000000    1.000000    0.000000            N/A
intruso                           0.000000    1.000000    0.000000            N/A
invernada                         0.000000    1.000000    0.000000            N/A
invierno                          0.000000    1.000000    0.000000            N/A
invisible                         0.000000    0.698970    0.000000            N/A
invitado                          0.000000    1.000000    0.000000            N/A
iris                              0.000000    1.000000    0.000000            N/A
irregular                         0.000000    1.000000    0.000000            N/A
irregulares                       0.000000    1.000000    0.000000            N/A
izquierda                         0.000000    1.000000    0.000000            N/A
jardin                            0.000000    1.000000    0.000000            N/A
jardn                             0.000000    1.000000    0.000000            N/A
jockey                            0.000000    1.000000    0.000000            N/A
joven                             0.000000    1.000000    0.000000            N/A
judos                             0.000000    1.000000    0.000000            N/A
jueces                            0.000000    1.000000    0.000000            N/A
jueves                            0.000000    1.000000    0.000000            N/A
juez                              0.000000    1.000000    0.000000            N/A
juntar                            0.000000    0.301030    0.000000            N/A
justo                             0.000000    0.698970    0.000000            N/A
l                                 0.000000    0.698970    0.000000            N/A
labios                            0.000000    1.000000    0.000000            N/A
lado                              0.000000    0.522879    0.000000            N/A
lados                             0.000000    1.000000    0.000000            N/A
lagartija                         0.000000    1.000000    0.000000            N/A
lagarto                           0.000000    1.000000    0.000000            N/A
lago                              0.000000    1.000000    0.000000            N/A
lanceaban                         0.000000    1.000000    0.000000            N/A
lanzbamos                         0.000000    1.000000    0.000000            N/A
larva                             0.000000    1.000000    0.000000            N/A
larvales                          0.000000    1.000000    0.000000            N/A
larvas                            0.000000    1.000000    0.000000            N/A
lcidamente                        0.000000    1.000000    0.000000            N/A
lcido                             0.000000    1.000000    0.000000            N/A
le                                0.000000    0.301030    0.000000            N/A
lechoso                           0.000000    1.000000    0.000000            N/A
lejano                            1.000000    0.698970    0.079457          1, 46
lejos                             0.000000    1.000000    0.000000            N/A
lenta                             0.000000    1.000000    0.000000            N/A
lentamente                        0.000000    1.000000    0.000000            N/A
lentitud                          0.000000    0.698970    0.000000            N/A
lento                             0.000000    0.522879    0.000000            N/A
leones                            0.000000    1.000000    0.000000            N/A
les                               0.000000    0.522879    0.000000            N/A
levant                            1.000000    0.522879    0.079457           4, 2
levar                             0.000000    0.698970    0.000000            N/A
ley                               0.000000    1.000000    0.000000            N/A
leyendo                           0.000000    1.000000    0.000000            N/A
